Date,Price,Generation
2024-04-09 00:00:00+00:00,52.64833333333333,1866.2966666666669
2024-04-10 00:00:00+00:00,39.16833333333333,3326.8391666666666
2024-04-11 00:00:00+00:00,38.33,2796.8645833333335
2024-04-12 00:00:00+00:00,36.98083333333333,2117.99125
2024-04-13 00:00:00+00:00,12.617916666666666,2090.5625
2024-04-14 00:00:00+00:00,15.629583333333334,3205.1420833333336
2024-04-15 00:00:00+00:00,66.88833333333334,1635.3125
2024-04-16 00:00:00+00:00,55.31125,1960.92375
2024-04-17 00:00:00+00:00,102.00875,1139.4979166666667
2024-04-18 00:00:00+00:00,95.82208333333334,1095.6066666666668
2024-04-19 00:00:00+00:00,58.555416666666666,1620.1575
2024-04-20 00:00:00+00:00,58.23875,1007.9933333333333
2024-04-21 00:00:00+00:00,55.15083333333333,1644.3154166666666
2024-04-22 00:00:00+00:00,97.98083333333334,1294.4220833333334
2024-04-23 00:00:00+00:00,97.75833333333333,1248.6200000000001
2024-04-24 00:00:00+00:00,93.99874999999999,1130.4816666666666
2024-04-25 00:00:00+00:00,90.62708333333335,660.2479166666667
2024-04-26 00:00:00+00:00,86.00999999999999,1295.0091666666667
2024-04-27 00:00:00+00:00,67.77458333333334,955.8241666666667
2024-04-28 00:00:00+00:00,24.77416666666667,2074.5575000000003
2024-04-29 00:00:00+00:00,77.92333333333333,2087.3145833333333
2024-04-30 00:00:00+00:00,54.88833333333333,2083.530416666667
2024-05-01 00:00:00+00:00,22.90375,2597.1070833333333
2024-05-02 00:00:00+00:00,22.54625,3219.24
2024-05-03 00:00:00+00:00,49.4925,2564.4995833333332
2024-05-04 00:00:00+00:00,75.14708333333333,775.3329166666667
2024-05-05 00:00:00+00:00,54.62,865.4991666666666
2024-05-06 00:00:00+00:00,92.58458333333334,1252.8225
2024-05-07 00:00:00+00:00,88.85791666666667,1188.7458333333334
2024-05-08 00:00:00+00:00,89.78666666666668,862.01625
2024-05-09 00:00:00+00:00,58.8425,1400.9445833333332
2024-05-10 00:00:00+00:00,70.5525,1130.5445833333333
2024-05-11 00:00:00+00:00,51.138749999999995,829.8658333333333
2024-05-12 00:00:00+00:00,22.170833333333334,1256.49125
2024-05-13 00:00:00+00:00,29.534166666666668,2589.0379166666667
2024-05-14 00:00:00+00:00,18.48125,2677.165
2024-05-15 00:00:00+00:00,25.541666666666668,2771.7004166666666
2024-05-16 00:00:00+00:00,18.3625,3453.912083333333
2024-05-17 00:00:00+00:00,22.291666666666668,2969.2016666666664
2024-05-18 00:00:00+00:00,44.60874999999999,1663.8925
2024-05-19 00:00:00+00:00,52.50541666666666,1140.1883333333333
2024-05-20 00:00:00+00:00,63.60041666666667,1316.9654166666667
2024-05-21 00:00:00+00:00,53.899166666666666,2165.8929166666667
2024-05-22 00:00:00+00:00,47.02333333333333,2613.9341666666664
2024-05-23 00:00:00+00:00,90.03375,967.6475
2024-05-24 00:00:00+00:00,101.075,959.3054166666667
2024-05-25 00:00:00+00:00,71.94125,1161.2525
2024-05-26 00:00:00+00:00,59.201249999999995,876.8433333333332
2024-05-27 00:00:00+00:00,94.71375,1425.5758333333333
2024-05-28 00:00:00+00:00,87.02958333333333,661.46875
2024-05-29 00:00:00+00:00,67.24333333333333,1781.03625
2024-05-30 00:00:00+00:00,91.49333333333334,1272.5466666666666
2024-05-31 00:00:00+00:00,76.79958333333333,1359.7379166666667
2024-06-01 00:00:00+00:00,54.531666666666666,1359.7379166666667
2024-06-02 00:00:00+00:00,17.061666666666667,1975.2204166666668
2024-06-03 00:00:00+00:00,90.54458333333334,2498.5495833333334
2024-06-04 00:00:00+00:00,88.79458333333334,1671.8716666666667
2024-06-05 00:00:00+00:00,55.409166666666664,2673.4420833333334
2024-06-06 00:00:00+00:00,78.72583333333334,1796.939583333333
2024-06-07 00:00:00+00:00,77.66416666666667,1705.6266666666668
2024-06-08 00:00:00+00:00,23.24,1974.16
2024-06-09 00:00:00+00:00,9.051666666666668,2971.4329166666666
2024-06-10 00:00:00+00:00,52.0825,2995.5008333333335
2024-06-11 00:00:00+00:00,58.96666666666667,1883.0125
2024-06-12 00:00:00+00:00,79.17208333333333,2450.40625
2024-06-13 00:00:00+00:00,86.81416666666667,1834.4833333333333
2024-06-14 00:00:00+00:00,71.83458333333333,1521.3016666666665
2024-06-15 00:00:00+00:00,19.04375,2152.4570833333332
2024-06-16 00:00:00+00:00,26.932916666666667,1818.7308333333333
2024-06-17 00:00:00+00:00,90.45708333333333,1637.8062499999999
2024-06-18 00:00:00+00:00,94.72500000000001,1618.2879166666664
2024-06-19 00:00:00+00:00,61.65833333333333,2530.1837499999997
2024-06-20 00:00:00+00:00,92.35041666666666,1942.8754166666668
2024-06-21 00:00:00+00:00,96.88916666666667,872.6695833333333
2024-06-22 00:00:00+00:00,52.212916666666665,1183.9941666666666
2024-06-23 00:00:00+00:00,50.30625,1419.5475
2024-06-24 00:00:00+00:00,92.08541666666667,1217.7970833333334
2024-06-25 00:00:00+00:00,75.78416666666666,883.8541666666666
2024-06-26 00:00:00+00:00,59.291666666666664,1012.1458333333334
2024-06-27 00:00:00+00:00,85.85833333333333,1627.3933333333334
2024-06-28 00:00:00+00:00,57.23374999999999,2145.8879166666666
2024-06-29 00:00:00+00:00,70.01583333333333,1565.3462499999998
2024-06-30 00:00:00+00:00,43.852916666666665,1136.86
2024-07-01 00:00:00+00:00,84.83749999999999,1851.0649999999998
2024-07-02 00:00:00+00:00,48.572916666666664,2562.31375
2024-07-03 00:00:00+00:00,65.97375,2289.3229166666665
2024-07-04 00:00:00+00:00,17.204166666666666,2607.6008333333334
2024-07-05 00:00:00+00:00,19.762916666666666,3158.6425
2024-07-06 00:00:00+00:00,15.630833333333333,2071.795416666667
2024-07-07 00:00:00+00:00,21.4375,2729.6991666666668
2024-07-08 00:00:00+00:00,87.83833333333332,1138.9266666666667
2024-07-09 00:00:00+00:00,71.84333333333333,1153.8725
2024-07-10 00:00:00+00:00,64.17791666666666,1963.10125
2024-07-11 00:00:00+00:00,91.13666666666667,1079.9908333333333
2024-07-12 00:00:00+00:00,88.835,998.4991666666666
2024-07-13 00:00:00+00:00,28.39125,1672.7883333333332
2024-07-14 00:00:00+00:00,36.71333333333333,1665.1945833333332
2024-07-15 00:00:00+00:00,66.98791666666666,1829.6104166666667
2024-07-16 00:00:00+00:00,51.86041666666667,1138.9420833333334
2024-07-17 00:00:00+00:00,73.87208333333334,1591.3641666666665
2024-07-18 00:00:00+00:00,74.77166666666666,2006.39875
2024-07-19 00:00:00+00:00,84.97333333333334,1093.4904166666668
2024-07-20 00:00:00+00:00,62.37041666666667,1201.2675
2024-07-21 00:00:00+00:00,51.724583333333335,1592.88375
2024-07-22 00:00:00+00:00,80.53125,1686.0775
2024-07-23 00:00:00+00:00,78.2175,1094.3395833333334
2024-07-24 00:00:00+00:00,51.413333333333334,2422.1491666666666
2024-07-25 00:00:00+00:00,77.14125,1560.4491666666665
2024-07-26 00:00:00+00:00,89.00625000000001,1370.96375
2024-07-27 00:00:00+00:00,80.32958333333333,1163.2870833333334
2024-07-28 00:00:00+00:00,40.064166666666665,2292.1158333333333
2024-07-29 00:00:00+00:00,62.975,1669.2079166666665
2024-07-30 00:00:00+00:00,76.77,1044.2466666666667
2024-07-31 00:00:00+00:00,77.57666666666667,1809.53125
2024-08-01 00:00:00+00:00,92.82541666666667,1593.2854166666666
2024-08-02 00:00:00+00:00,93.50708333333334,1087.20125
2024-08-03 00:00:00+00:00,74.57458333333334,882.0583333333334
2024-08-04 00:00:00+00:00,55.80291666666667,1815.4454166666667
2024-08-05 00:00:00+00:00,90.15583333333332,1358.905
2024-08-06 00:00:00+00:00,86.98,1202.1191666666666
2024-08-07 00:00:00+00:00,92.90958333333333,1351.2229166666666
2024-08-08 00:00:00+00:00,93.13166666666666,1335.8354166666666
2024-08-09 00:00:00+00:00,20.274583333333336,2687.811666666667
2024-08-10 00:00:00+00:00,7.44625,2715.6462500000002
2024-08-11 00:00:00+00:00,37.865,2235.11875
2024-08-12 00:00:00+00:00,92.05833333333334,1122.8229166666667
2024-08-13 00:00:00+00:00,91.19125000000001,2181.9979166666667
2024-08-14 00:00:00+00:00,107.80541666666666,1187.69125
2024-08-15 00:00:00+00:00,84.35208333333334,1400.2729166666666
2024-08-16 00:00:00+00:00,105.86625,1290.0116666666665
2024-08-17 00:00:00+00:00,93.21125,1216.8462499999998
2024-08-18 00:00:00+00:00,85.78625,1196.3145833333333
2024-08-19 00:00:00+00:00,108.16708333333334,1211.2883333333334
2024-08-20 00:00:00+00:00,70.78708333333333,2084.590833333333
2024-08-21 00:00:00+00:00,38.37625,2082.0883333333336
2024-08-22 00:00:00+00:00,24.322083333333335,2361.3545833333333
2024-08-23 00:00:00+00:00,13.797916666666666,2665.2545833333334
2024-08-24 00:00:00+00:00,48.37708333333333,1647.1108333333334
2024-08-25 00:00:00+00:00,19.495833333333334,2285.3491666666664
2024-08-26 00:00:00+00:00,52.379999999999995,2537.9883333333332
2024-08-27 00:00:00+00:00,89.03208333333333,1567.6595833333333
2024-08-28 00:00:00+00:00,95.28375,1821.0545833333333
2024-08-29 00:00:00+00:00,111.08666666666666,1737.8033333333333
2024-08-30 00:00:00+00:00,105.75958333333334,1490.9358333333332
2024-08-31 00:00:00+00:00,78.95875,1246.1504166666666
2024-09-01 00:00:00+00:00,62.88375,1018.1608333333334
2024-09-02 00:00:00+00:00,113.91458333333333,1480.2920833333335
2024-09-03 00:00:00+00:00,132.64875,1739.8891666666668
2024-09-04 00:00:00+00:00,124.72291666666666,840.7120833333333
2024-09-05 00:00:00+00:00,46.88625,2354.499166666667
2024-09-06 00:00:00+00:00,36.71375,2454.28375
2024-09-07 00:00:00+00:00,78.65541666666667,1608.1216666666667
2024-09-08 00:00:00+00:00,68.97666666666667,1410.4179166666665
2024-09-09 00:00:00+00:00,93.3125,1195.0029166666666
2024-09-10 00:00:00+00:00,16.993333333333336,2792.51375
2024-09-11 00:00:00+00:00,62.00375,1787.6304166666666
2024-09-12 00:00:00+00:00,112.04625,1194.7083333333333
2024-09-13 00:00:00+00:00,81.09375,2044.70875
2024-09-14 00:00:00+00:00,53.86000000000001,1481.6158333333333
2024-09-15 00:00:00+00:00,62.217083333333335,580.9566666666666
2024-09-16 00:00:00+00:00,97.34958333333333,989.4987500000001
2024-09-17 00:00:00+00:00,88.89416666666666,1092.7237499999999
2024-09-18 00:00:00+00:00,78.115,884.2325000000001
2024-09-19 00:00:00+00:00,78.34,993.2820833333334
2024-09-20 00:00:00+00:00,73.34041666666667,1108.1604166666666
2024-09-21 00:00:00+00:00,70.3125,1021.44625
2024-09-22 00:00:00+00:00,76.3525,947.7066666666666
2024-09-23 00:00:00+00:00,121.3625,768.4108333333334
2024-09-24 00:00:00+00:00,91.7725,1043.6454166666667
2024-09-25 00:00:00+00:00,56.043749999999996,2235.2533333333336
2024-09-26 00:00:00+00:00,54.062083333333334,1314.4433333333334
2024-09-27 00:00:00+00:00,17.707916666666666,1492.0416666666667
2024-09-28 00:00:00+00:00,16.841666666666665,3121.8916666666664
2024-09-29 00:00:00+00:00,57.09125,1451.1049999999998
2024-09-30 00:00:00+00:00,26.892916666666665,2747.1041666666665
2024-10-01 00:00:00+00:00,32.152499999999996,3212.6924999999997
2024-10-02 00:00:00+00:00,80.28041666666667,2108.929583333333
2024-10-03 00:00:00+00:00,72.65583333333333,1122.14
2024-10-04 00:00:00+00:00,96.12958333333334,458.10791666666665
2024-10-05 00:00:00+00:00,84.435,689.8725
2024-10-06 00:00:00+00:00,52.78041666666667,1356.2766666666666
2024-10-07 00:00:00+00:00,70.09875000000001,2064.9329166666666
2024-10-08 00:00:00+00:00,87.085,1491.20875
2024-10-09 00:00:00+00:00,83.05125,1095.26375
2024-10-10 00:00:00+00:00,42.30833333333333,1958.9008333333334
2024-10-11 00:00:00+00:00,62.67666666666667,2814.1575
2024-10-12 00:00:00+00:00,48.221666666666664,2223.304166666667
2024-10-13 00:00:00+00:00,14.855416666666665,1592.6116666666667
2024-10-14 00:00:00+00:00,104.67291666666667,1940.4166666666667
2024-10-15 00:00:00+00:00,94.99708333333332,794.2945833333333
2024-10-16 00:00:00+00:00,24.277083333333334,2901.6325
2024-10-17 00:00:00+00:00,60.32375,2357.92
2024-10-18 00:00:00+00:00,102.27375,554.6829166666666
2024-10-19 00:00:00+00:00,85.51625,917.5591666666668
2024-10-20 00:00:00+00:00,28.684583333333332,2121.992083333333
2024-10-21 00:00:00+00:00,56.26083333333333,2748.65375
2024-10-22 00:00:00+00:00,90.66375,1890.5408333333335
2024-10-23 00:00:00+00:00,106.74208333333333,1790.1258333333335
2024-10-24 00:00:00+00:00,99.21541666666667,1530.9420833333334
2024-10-25 00:00:00+00:00,112.71583333333332,876.6158333333333
2024-10-26 00:00:00+00:00,101.71875,759.4616666666667
2024-10-27 00:00:00+00:00,89.22250000000001,1811.2391666666665
2024-10-28 00:00:00+00:00,109.78583333333334,975.4591666666666
2024-10-29 00:00:00+00:00,141.04458333333332,429.97499999999997
2024-10-30 00:00:00+00:00,98.80083333333333,2223.272916666667
2024-10-31 00:00:00+00:00,44.90208333333334,2794.76625
2024-11-01 00:00:00+00:00,7.420833333333333,3252.9733333333334
2024-11-02 00:00:00+00:00,104.79833333333333,1003.53125
2024-11-03 00:00:00+00:00,70.11791666666666,2394.813333333333
2024-11-04 00:00:00+00:00,123.99791666666665,493.8283333333333
2024-11-05 00:00:00+00:00,157.13541666666666,311.8020833333333
2024-11-06 00:00:00+00:00,167.09083333333334,257.5629166666667
2024-11-07 00:00:00+00:00,146.69041666666666,275.52166666666665
2024-11-08 00:00:00+00:00,86.04791666666667,628.9504166666667
2024-11-09 00:00:00+00:00,114.47416666666668,954.7608333333334
2024-11-10 00:00:00+00:00,114.16916666666667,394.85249999999996
2024-11-11 00:00:00+00:00,121.76541666666667,549.9941666666667
2024-11-12 00:00:00+00:00,166.02041666666668,364.7029166666667
2024-11-13 00:00:00+00:00,138.06166666666667,1676.7679166666667
2024-11-14 00:00:00+00:00,106.2725,1972.4745833333334
2024-11-15 00:00:00+00:00,90.6175,2222.5804166666667
2024-11-16 00:00:00+00:00,23.75125,2859.5187499999997
2024-11-17 00:00:00+00:00,27.82041666666667,2859.5187499999997
2024-11-18 00:00:00+00:00,91.11708333333333,2093.2133333333336
2024-11-19 00:00:00+00:00,124.00708333333334,606.1775
2024-11-20 00:00:00+00:00,114.75166666666667,1001.7954166666667
2024-11-21 00:00:00+00:00,123.31791666666668,722.0954166666667
2024-11-22 00:00:00+00:00,111.30083333333333,1151.9216666666666
2024-11-23 00:00:00+00:00,66.22291666666668,2017.4458333333332
2024-11-24 00:00:00+00:00,4.307083333333334,3227.08
2024-11-25 00:00:00+00:00,29.99875,3069.3266666666664
2024-11-26 00:00:00+00:00,37.17875,3069.2995833333334
2024-11-27 00:00:00+00:00,116.005,1198.14375
2024-11-28 00:00:00+00:00,93.27749999999999,1823.9770833333334
2024-11-29 00:00:00+00:00,124.10791666666667,1324.0604166666667
2024-11-30 00:00:00+00:00,75.29333333333334,2207.8554166666668
2024-12-01 00:00:00+00:00,85.71166666666666,1825.4395833333335
2024-12-02 00:00:00+00:00,77.37875,1978.3241666666665
2024-12-03 00:00:00+00:00,132.345,2153.2491666666665
2024-12-04 00:00:00+00:00,177.82375000000002,909.7033333333334
2024-12-05 00:00:00+00:00,76.03750000000001,2638.1254166666668
2024-12-06 00:00:00+00:00,86.34166666666665,1564.3329166666665
2024-12-07 00:00:00+00:00,60.42291666666667,1751.6108333333332
2024-12-08 00:00:00+00:00,62.63125,2162.9466666666667
2024-12-09 00:00:00+00:00,77.3475,2418.2279166666667
2024-12-10 00:00:00+00:00,148.92708333333334,445.28833333333336
2024-12-11 00:00:00+00:00,255.54083333333335,521.76375
2024-12-12 00:00:00+00:00,395.33874999999995,269.37
2024-12-13 00:00:00+00:00,178.46624999999997,882.8570833333333
2024-12-14 00:00:00+00:00,58.69375,2207.255
2024-12-15 00:00:00+00:00,32.254583333333336,2673.0891666666666
2024-12-16 00:00:00+00:00,20.548333333333332,3525.1529166666664
2024-12-17 00:00:00+00:00,63.46458333333334,2226.8104166666667
2024-12-18 00:00:00+00:00,25.912916666666664,3287.872083333333
2024-12-19 00:00:00+00:00,25.225416666666664,2284.7995833333334
2024-12-20 00:00:00+00:00,32.27166666666667,2886.2029166666666
2024-12-21 00:00:00+00:00,21.625,2777.86375
2024-12-22 00:00:00+00:00,23.447083333333335,1968.5583333333334
2024-12-23 00:00:00+00:00,59.098749999999995,1995.6379166666666
2024-12-24 00:00:00+00:00,102.34541666666667,1287.68
2024-12-25 00:00:00+00:00,95.84791666666666,1248.7804166666667
2024-12-26 00:00:00+00:00,112.89208333333333,831.40125
2024-12-27 00:00:00+00:00,121.70625,648.9350000000001
2024-12-28 00:00:00+00:00,122.29666666666667,897.0520833333334
2024-12-29 00:00:00+00:00,50.28,2650.335416666667
2024-12-30 00:00:00+00:00,29.808333333333334,2994.5866666666666
2024-12-31 00:00:00+00:00,34.92875,2252.3087499999997
2025-01-01 00:00:00+00:00,6.095416666666666,2998.232083333334
2025-01-02 00:00:00+00:00,82.76083333333334,2232.0020833333333
2025-01-03 00:00:00+00:00,64.33125,2879.9874999999997
2025-01-04 00:00:00+00:00,120.79333333333334,1107.78875
2025-01-05 00:00:00+00:00,71.87291666666667,1881.9345833333334
2025-01-06 00:00:00+00:00,24.583333333333332,3213.6004166666667
2025-01-07 00:00:00+00:00,27.122500000000002,3390.478333333333
2025-01-08 00:00:00+00:00,75.45,2893.94375
2025-01-09 00:00:00+00:00,121.97000000000001,783.49625
2025-01-10 00:00:00+00:00,111.42375,1372.8774999999998
2025-01-11 00:00:00+00:00,98.65416666666665,1956.8070833333334
2025-01-12 00:00:00+00:00,110.06541666666668,769.86
2025-01-13 00:00:00+00:00,72.85458333333334,2731.1625
2025-01-14 00:00:00+00:00,55.8225,2766.5987499999997
2025-01-15 00:00:00+00:00,199.64916666666667,1096.5779166666666
2025-01-16 00:00:00+00:00,97.81458333333335,1791.7429166666668
2025-01-17 00:00:00+00:00,95.85000000000001,2084.647916666667
2025-01-18 00:00:00+00:00,132.64625,945.67125
2025-01-19 00:00:00+00:00,128.72416666666666,624.205
2025-01-20 00:00:00+00:00,231.39458333333334,514.3204166666667
2025-01-21 00:00:00+00:00,161.26583333333335,1239.9379166666665
2025-01-22 00:00:00+00:00,154.27625,1034.7820833333333
2025-01-23 00:00:00+00:00,96.18666666666667,1553.7612500000002
2025-01-24 00:00:00+00:00,34.931666666666665,2872.2275000000004
2025-01-25 00:00:00+00:00,78.73291666666667,2452.6829166666666
2025-01-26 00:00:00+00:00,97.77541666666667,1008.6929166666667
2025-01-27 00:00:00+00:00,38.990833333333335,2801.1008333333334
2025-01-28 00:00:00+00:00,86.5825,1701.54125
2025-01-29 00:00:00+00:00,105.53458333333333,826.6395833333332
2025-01-30 00:00:00+00:00,119.49791666666665,1546.2679166666667
2025-01-31 00:00:00+00:00,133.29166666666666,1227.8920833333334
2025-02-01 00:00:00+00:00,132.44166666666666,481.3733333333333
2025-02-02 00:00:00+00:00,135.165,718.1583333333333
2025-02-03 00:00:00+00:00,150.20583333333335,1044.7283333333332
2025-02-04 00:00:00+00:00,101.94375000000001,2060.5691666666667
2025-02-05 00:00:00+00:00,91.14416666666666,2227.117083333333
2025-02-06 00:00:00+00:00,138.08124999999998,1332.8025
2025-02-07 00:00:00+00:00,101.58333333333333,1808.8025
2025-02-08 00:00:00+00:00,78.77666666666666,2167.5570833333336
2025-02-09 00:00:00+00:00,108.2075,1637.06625
2025-02-10 00:00:00+00:00,81.10625,2692.170833333333
2025-02-11 00:00:00+00:00,75.18166666666666,3117.8312499999997
2025-02-12 00:00:00+00:00,129.83333333333334,2241.5329166666666
2025-02-13 00:00:00+00:00,159.2075,1370.7095833333333
2025-02-14 00:00:00+00:00,178.89625,492.425
2025-02-15 00:00:00+00:00,132.49416666666667,1167.8170833333334
2025-02-16 00:00:00+00:00,132.65041666666667,1024.5833333333333
2025-02-17 00:00:00+00:00,152.90333333333334,795.1570833333334
2025-02-18 00:00:00+00:00,132.27041666666665,653.0058333333333
2025-02-19 00:00:00+00:00,107.97250000000001,1492.5075
2025-02-20 00:00:00+00:00,66.08083333333333,2989.710833333333
2025-02-21 00:00:00+00:00,68.75791666666667,2084.474583333333
2025-02-22 00:00:00+00:00,64.69416666666667,2004.9020833333334
2025-02-23 00:00:00+00:00,74.23875,1560.5683333333334
2025-02-24 00:00:00+00:00,48.395833333333336,2625.8241666666668
2025-02-25 00:00:00+00:00,134.10125,1205.6020833333334
2025-02-26 00:00:00+00:00,134.29291666666666,1205.6020833333334
2025-02-27 00:00:00+00:00,125.28291666666667,681.3933333333333
2025-02-28 00:00:00+00:00,123.83333333333333,676.8033333333334
2025-03-01 00:00:00+00:00,120.5775,1167.7791666666667
2025-03-02 00:00:00+00:00,77.65541666666667,2208.085416666667
2025-03-03 00:00:00+00:00,55.067083333333336,2688.525416666667
2025-03-04 00:00:00+00:00,42.56041666666667,2962.6320833333334
2025-03-05 00:00:00+00:00,24.375,3454.3345833333333
2025-03-06 00:00:00+00:00,71.03166666666667,2079.0433333333335
2025-03-07 00:00:00+00:00,96.085,1385.1899999999998
2025-03-08 00:00:00+00:00,90.1475,638.4529166666667
2025-03-09 00:00:00+00:00,76.28708333333334,696.1766666666666
